Time_Stamp,Input__NewOrder,Output__MAG1 Completed,Output__MAG2 Completed,Output__ReWork Completed,Emission,Grid
480.0,62.0,2.0,51.0,5.0,1320.63,3409.19
480.0,72.0,1.0,52.0,9.0,1534.65,3740.57
480.0,79.0,3.0,53.0,8.0,1581.77,3873.25
480.0,86.0,4.0,54.0,9.0,1715.71,3993.35
480.0,80.0,3.0,50.0,10.0,1712.86,3948.3
480.0,70.0,2.0,48.0,9.0,1492.01,3612.95
480.0,66.0,2.0,50.0,7.0,1418.54,3542.85
480.0,82.0,2.0,52.0,10.0,1617.93,3912.04
480.0,68.0,3.0,49.0,6.0,1384.27,3463.64
480.0,72.0,2.0,53.0,8.0,1529.59,3791.04
480.0,72.0,5.0,49.0,8.0,1611.91,3769.93
480.0,93.0,2.0,50.0,12.0,1701.31,4040.27
480.0,68.0,4.0,52.0,6.0,1535.52,3690.4
480.0,85.0,1.0,55.0,8.0,1547.52,3882.16
480.0,89.0,10.0,53.0,8.0,1919.9,4212.05
480.0,69.0,5.0,50.0,8.0,1642.72,3771.09
480.0,71.0,4.0,52.0,8.0,1606.58,3801.9
480.0,80.0,5.0,52.0,8.0,1691.6,3968.01
480.0,85.0,7.0,58.0,6.0,1782.93,4059.13
480.0,80.0,2.0,53.0,10.0,1656.53,3943.7
480.0,71.0,2.0,51.0,8.0,1497.62,3676.94
480.0,72.0,1.0,53.0,8.0,1478.07,3732.55
480.0,81.0,4.0,54.0,5.0,1505.8,3767.68
480.0,74.0,3.0,57.0,3.0,1361.42,3606.98
480.0,71.0,2.0,55.0,8.0,1602.49,3875.25
480.0,69.0,5.0,52.0,5.0,1523.88,3645.01
480.0,70.0,2.0,47.0,13.0,1710.85,3910.77
480.0,83.0,5.0,52.0,10.0,1766.98,4057.93
480.0,69.0,3.0,53.0,7.0,1544.17,3691.09
480.0,73.0,2.0,51.0,10.0,1604.78,3841.07
480.0,72.0,2.0,53.0,7.0,1451.68,3652.43
480.0,70.0,2.0,53.0,7.0,1462.42,3676.98
480.0,72.0,3.0,55.0,7.0,1668.76,3904.16
480.0,85.0,4.0,52.0,7.0,1553.7,3782.49
480.0,87.0,4.0,50.0,11.0,1742.42,4049.06
480.0,82.0,4.0,53.0,9.0,1682.48,3993.17
480.0,78.0,3.0,55.0,6.0,1484.25,3732.72
480.0,77.0,4.0,56.0,6.0,1552.9,3845.96
480.0,75.0,2.0,51.0,9.0,1561.96,3801.26
480.0,77.0,6.0,52.0,6.0,1627.01,3813.38
480.0,67.0,2.0,52.0,7.0,1480.36,3621.99
480.0,70.0,5.0,53.0,6.0,1567.26,3747.15
480.0,70.0,3.0,55.0,7.0,1549.17,3790.19
480.0,83.0,2.0,55.0,7.0,1516.1,3839.08
480.0,74.0,7.0,50.0,8.0,1780.45,3917.81
480.0,87.0,4.0,50.0,11.0,1739.58,4033.28
480.0,63.0,2.0,45.0,6.0,1275.16,3225.61
480.0,86.0,8.0,56.0,4.0,1627.75,3866.46
480.0,73.0,0.0,56.0,4.0,1254.63,3480.72
480.0,71.0,0.0,54.0,6.0,1336.52,3563.63
480.0,69.0,3.0,53.0,6.0,1485.01,3633.06
480.0,86.0,4.0,55.0,6.0,1544.41,3843.55
480.0,72.0,1.0,55.0,5.0,1369.78,3605.93
480.0,75.0,3.0,51.0,10.0,1655.93,3908.9
480.0,88.0,2.0,55.0,7.0,1533.9,3826.26
480.0,78.0,4.0,49.0,7.0,1485.67,3592.88
480.0,83.0,0.0,51.0,12.0,1650.53,3958.11
480.0,72.0,1.0,53.0,5.0,1306.34,3484.73
480.0,76.0,3.0,51.0,10.0,1656.07,3921.21
480.0,76.0,3.0,51.0,10.0,1670.48,3955.61
480.0,65.0,4.0,48.0,10.0,1680.42,3785.45
480.0,73.0,1.0,53.0,7.0,1477.84,3734.26
480.0,73.0,3.0,54.0,6.0,1468.1,3679.16
480.0,76.0,5.0,49.0,10.0,1708.64,3898.85
480.0,60.0,3.0,43.0,10.0,1577.17,3583.67
480.0,79.0,4.0,50.0,11.0,1750.41,4007.74
480.0,77.0,3.0,50.0,11.0,1744.68,4017.18
480.0,70.0,3.0,50.0,8.0,1526.81,3700.0
480.0,84.0,3.0,55.0,8.0,1637.66,3940.67
480.0,80.0,2.0,45.0,14.0,1727.38,3932.77
480.0,74.0,5.0,46.0,11.0,1763.16,3930.99
480.0,79.0,2.0,46.0,11.0,1599.42,3771.23
480.0,79.0,5.0,55.0,5.0,1572.38,3843.4
480.0,86.0,4.0,52.0,9.0,1697.36,4026.6
480.0,76.0,6.0,50.0,7.0,1605.49,3746.25
480.0,83.0,2.0,51.0,9.0,1549.98,3815.12
480.0,87.0,2.0,54.0,8.0,1534.9,3842.02
480.0,82.0,3.0,48.0,11.0,1713.06,3950.67
480.0,71.0,3.0,40.0,14.0,1695.0,3735.56
480.0,89.0,6.0,46.0,15.0,2076.12,4356.23
480.0,68.0,2.0,52.0,8.0,1505.71,3716.66
480.0,73.0,4.0,48.0,9.0,1674.16,3792.4
480.0,75.0,4.0,52.0,4.0,1371.12,3490.89
480.0,68.0,5.0,53.0,6.0,1560.06,3724.93
480.0,76.0,2.0,54.0,4.0,1310.77,3472.71
480.0,66.0,3.0,53.0,9.0,1694.75,3882.03
480.0,77.0,5.0,51.0,8.0,1664.45,3813.44
480.0,71.0,2.0,53.0,7.0,1497.44,3673.48
480.0,89.0,7.0,56.0,6.0,1700.73,3996.11
480.0,82.0,3.0,49.0,10.0,1619.69,3828.99
480.0,69.0,4.0,42.0,13.0,1790.6,3849.78
480.0,77.0,4.0,55.0,7.0,1638.49,3904.82
480.0,62.0,2.0,49.0,5.0,1324.25,3354.35
480.0,68.0,3.0,53.0,7.0,1569.45,3817.03
480.0,65.0,4.0,52.0,4.0,1363.35,3424.06
480.0,70.0,5.0,49.0,11.0,1771.77,3946.9
480.0,90.0,2.0,56.0,7.0,1588.67,3901.74
480.0,88.0,4.0,54.0,7.0,1575.03,3858.3
480.0,68.0,4.0,45.0,13.0,1821.25,3977.51
480.0,89.0,3.0,52.0,9.0,1647.04,3899.6
480.0,65.0,3.0,51.0,6.0,1450.26,3543.29
480.0,79.0,4.0,47.0,14.0,1855.92,4080.69
480.0,72.0,3.0,51.0,6.0,1428.21,3571.22
480.0,79.0,7.0,50.0,5.0,1528.52,3620.94
480.0,73.0,0.0,50.0,6.0,1342.87,3495.62
480.0,64.0,4.0,47.0,10.0,1649.97,3754.14
480.0,72.0,4.0,52.0,9.0,1655.03,3874.02
480.0,71.0,4.0,46.0,7.0,1442.13,3460.63
480.0,65.0,7.0,39.0,10.0,1636.11,3522.68
480.0,72.0,6.0,54.0,5.0,1560.52,3746.13
480.0,68.0,7.0,44.0,13.0,1919.5,3961.31
480.0,87.0,11.0,49.0,11.0,2107.07,4303.03
480.0,73.0,7.0,55.0,3.0,1544.04,3658.42
480.0,78.0,4.0,54.0,7.0,1631.53,3899.89
480.0,87.0,5.0,55.0,7.0,1731.34,4012.51
480.0,77.0,4.0,53.0,7.0,1601.7,3832.8
480.0,68.0,7.0,42.0,14.0,1942.8,4017.05
480.0,83.0,9.0,51.0,8.0,1826.39,4017.52
480.0,83.0,8.0,52.0,11.0,1983.34,4222.62
480.0,80.0,3.0,51.0,11.0,1703.22,3980.15
480.0,78.0,6.0,54.0,6.0,1618.17,3840.41
480.0,81.0,4.0,54.0,5.0,1534.32,3793.97
480.0,83.0,5.0,56.0,5.0,1582.9,3831.66
480.0,82.0,2.0,53.0,7.0,1475.14,3741.08
480.0,78.0,6.0,53.0,8.0,1735.95,3986.85
480.0,80.0,5.0,48.0,13.0,1892.69,4121.65
480.0,63.0,3.0,43.0,14.0,1732.48,3819.16
480.0,86.0,6.0,54.0,7.0,1702.12,4009.01
480.0,76.0,4.0,51.0,7.0,1529.37,3695.65
480.0,75.0,5.0,54.0,7.0,1630.81,3864.65
480.0,72.0,1.0,50.0,9.0,1483.95,3682.33
480.0,69.0,4.0,48.0,8.0,1616.19,3727.52
480.0,83.0,3.0,55.0,5.0,1432.37,3693.44
480.0,78.0,5.0,56.0,4.0,1522.5,3723.69
480.0,83.0,9.0,56.0,3.0,1695.7,3945.54
480.0,77.0,5.0,55.0,6.0,1612.79,3889.33
480.0,79.0,7.0,57.0,5.0,1685.05,3907.8
480.0,72.0,12.0,48.0,7.0,1864.79,3898.35
480.0,71.0,4.0,55.0,6.0,1543.99,3768.65
480.0,66.0,5.0,50.0,7.0,1550.17,3631.41
480.0,60.0,3.0,42.0,10.0,1485.72,3445.28
480.0,72.0,3.0,52.0,7.0,1528.96,3697.46
480.0,75.0,4.0,58.0,2.0,1415.11,3684.53
480.0,77.0,6.0,55.0,6.0,1627.73,3850.05
480.0,85.0,8.0,53.0,6.0,1744.14,3922.28
480.0,82.0,5.0,52.0,10.0,1793.33,4049.21
480.0,70.0,5.0,45.0,7.0,1461.41,3434.07
480.0,76.0,5.0,52.0,7.0,1652.78,3856.34
480.0,76.0,1.0,55.0,5.0,1339.98,3571.75
480.0,72.0,1.0,54.0,7.0,1439.7,3684.32
480.0,81.0,4.0,54.0,7.0,1619.9,3890.27
480.0,82.0,6.0,54.0,7.0,1672.9,3929.79
480.0,88.0,2.0,54.0,7.0,1480.38,3782.63
480.0,81.0,3.0,60.0,2.0,1350.3,3659.24
480.0,81.0,3.0,54.0,8.0,1575.59,3867.18
480.0,79.0,6.0,51.0,6.0,1555.61,3678.66
480.0,77.0,7.0,51.0,10.0,1849.61,4089.12
480.0,76.0,3.0,55.0,5.0,1432.85,3655.89
480.0,70.0,7.0,42.0,9.0,1648.34,3575.12
480.0,75.0,2.0,55.0,9.0,1676.88,3941.39
480.0,60.0,5.0,37.0,12.0,1645.44,3491.92
480.0,68.0,3.0,57.0,4.0,1416.07,3644.59
480.0,70.0,5.0,51.0,7.0,1602.51,3761.58
480.0,71.0,8.0,49.0,9.0,1809.29,3944.78
480.0,77.0,9.0,51.0,7.0,1767.85,3912.26
480.0,86.0,4.0,54.0,6.0,1543.78,3812.0
480.0,83.0,3.0,52.0,10.0,1668.47,3971.15
480.0,81.0,6.0,52.0,5.0,1570.36,3751.17
480.0,84.0,4.0,56.0,5.0,1507.41,3807.17
480.0,79.0,9.0,53.0,5.0,1686.07,3831.82
480.0,62.0,3.0,46.0,9.0,1543.99,3628.98
480.0,77.0,2.0,51.0,6.0,1379.31,3529.73
480.0,79.0,4.0,56.0,4.0,1491.48,3754.46
480.0,78.0,1.0,54.0,7.0,1490.83,3787.18
480.0,59.0,3.0,48.0,5.0,1344.44,3312.04
480.0,76.0,5.0,51.0,9.0,1687.28,3892.15
480.0,80.0,9.0,50.0,9.0,1863.66,4019.23
480.0,74.0,5.0,52.0,8.0,1642.97,3844.18
480.0,69.0,4.0,44.0,9.0,1509.61,3497.83
480.0,86.0,5.0,50.0,11.0,1875.68,4132.3
480.0,83.0,3.0,56.0,4.0,1453.72,3731.91
480.0,77.0,7.0,47.0,9.0,1756.63,3883.47
480.0,70.0,27.0,35.0,5.0,2310.36,3742.6
480.0,66.0,28.0,31.0,4.0,2170.56,3496.85
480.0,83.0,30.0,37.0,14.0,2975.63,4722.41
480.0,63.0,19.0,32.0,7.0,1938.96,3425.4
480.0,75.0,32.0,36.0,2.0,2354.73,3711.49
480.0,71.0,25.0,35.0,7.0,2265.5,3852.27
480.0,70.0,22.0,33.0,13.0,2556.32,4152.08
480.0,91.0,30.0,43.0,9.0,2804.38,4644.77
480.0,69.0,34.0,30.0,3.0,2331.43,3544.03
480.0,84.0,31.0,43.0,8.0,2757.8,4542.07
480.0,74.0,29.0,32.0,5.0,2372.75,3792.6
480.0,65.0,26.0,31.0,7.0,2193.46,3653.07
480.0,82.0,30.0,39.0,4.0,2386.07,3977.67
480.0,78.0,33.0,32.0,9.0,2739.95,4291.7
480.0,89.0,34.0,41.0,7.0,2887.35,4571.91
480.0,72.0,27.0,33.0,6.0,2308.94,3715.78
480.0,66.0,28.0,29.0,7.0,2314.21,3652.0
480.0,80.0,31.0,38.0,4.0,2453.64,3913.63
480.0,67.0,23.0,35.0,5.0,2143.35,3639.07
480.0,84.0,21.0,51.0,8.0,2435.62,4586.63
480.0,69.0,26.0,34.0,6.0,2337.58,3710.11
480.0,70.0,29.0,35.0,4.0,2304.68,3741.26
480.0,77.0,37.0,32.0,5.0,2699.57,3959.61
480.0,75.0,30.0,33.0,8.0,2585.68,4064.07
480.0,74.0,28.0,37.0,7.0,2408.56,4032.51
480.0,88.0,34.0,42.0,4.0,2674.66,4282.27
480.0,71.0,24.0,31.0,14.0,2687.93,4169.36
480.0,73.0,25.0,41.0,3.0,2171.9,3786.22
480.0,70.0,27.0,31.0,8.0,2403.61,3759.65
480.0,90.0,32.0,39.0,14.0,3107.42,4956.67
480.0,69.0,25.0,30.0,8.0,2314.85,3652.49
480.0,87.0,30.0,41.0,9.0,2880.33,4534.25
480.0,68.0,24.0,34.0,7.0,2206.59,3751.53
480.0,76.0,30.0,35.0,9.0,2783.97,4187.62
480.0,69.0,28.0,26.0,11.0,2571.86,3841.58
480.0,80.0,23.0,43.0,10.0,2597.94,4422.66
480.0,89.0,38.0,33.0,12.0,3263.6,4730.97
480.0,73.0,29.0,31.0,7.0,2480.0,3815.33
480.0,73.0,27.0,32.0,12.0,2643.07,4168.61
480.0,79.0,32.0,37.0,5.0,2532.61,4094.67
480.0,82.0,23.0,40.0,11.0,2624.65,4496.5
480.0,79.0,29.0,41.0,5.0,2479.28,4083.26
480.0,70.0,30.0,29.0,8.0,2428.31,3861.93
480.0,73.0,30.0,31.0,10.0,2620.43,4038.39
480.0,68.0,31.0,30.0,6.0,2437.26,3687.69
480.0,79.0,20.0,50.0,4.0,2122.36,4146.53
480.0,72.0,30.0,29.0,10.0,2609.64,4001.22
480.0,69.0,22.0,37.0,7.0,2203.22,3797.41
480.0,84.0,22.0,48.0,10.0,2585.9,4569.67
480.0,82.0,28.0,44.0,5.0,2556.36,4266.2
480.0,69.0,28.0,30.0,8.0,2445.65,3782.33
480.0,82.0,26.0,35.0,12.0,2737.27,4358.06
480.0,86.0,36.0,39.0,7.0,2940.09,4425.78
480.0,82.0,29.0,41.0,8.0,2787.34,4515.21
480.0,94.0,35.0,46.0,5.0,2813.25,4632.76
480.0,71.0,26.0,38.0,6.0,2342.11,3931.39
480.0,74.0,20.0,42.0,5.0,2044.22,3879.98
480.0,67.0,22.0,33.0,9.0,2293.93,3740.09
480.0,76.0,30.0,34.0,7.0,2534.47,4068.04
480.0,71.0,26.0,35.0,5.0,2276.61,3713.02
480.0,89.0,29.0,45.0,7.0,2693.44,4609.54
480.0,68.0,29.0,27.0,9.0,2457.44,3762.3
480.0,83.0,30.0,44.0,7.0,2708.15,4494.72
480.0,88.0,35.0,38.0,7.0,2787.29,4375.35
480.0,67.0,22.0,33.0,5.0,1966.42,3433.41
480.0,81.0,27.0,42.0,8.0,2623.42,4332.78
480.0,85.0,30.0,40.0,11.0,2950.03,4652.4
480.0,87.0,34.0,42.0,5.0,2825.17,4474.99
480.0,73.0,21.0,39.0,11.0,2370.99,4243.07
480.0,74.0,27.0,38.0,9.0,2541.5,4180.4
480.0,91.0,27.0,46.0,12.0,2921.27,4996.95
480.0,74.0,23.0,39.0,9.0,2347.62,4098.33
480.0,87.0,34.0,38.0,10.0,3009.88,4623.44
480.0,73.0,25.0,36.0,6.0,2330.73,3770.85
480.0,78.0,32.0,32.0,9.0,2711.91,4183.21
480.0,70.0,23.0,38.0,7.0,2230.31,3876.61
480.0,71.0,33.0,31.0,4.0,2382.98,3670.15
480.0,67.0,19.0,39.0,7.0,2030.92,3771.8
480.0,59.0,25.0,23.0,9.0,2227.71,3425.13
480.0,79.0,30.0,31.0,13.0,2902.63,4440.65
480.0,80.0,28.0,33.0,11.0,2738.01,4251.44
480.0,73.0,25.0,34.0,10.0,2496.62,4055.92
480.0,79.0,25.0,36.0,10.0,2582.93,4313.42
480.0,81.0,33.0,32.0,9.0,2720.26,4208.69
480.0,94.0,38.0,44.0,6.0,2988.48,4724.16
480.0,73.0,28.0,32.0,8.0,2478.88,3876.31
480.0,85.0,41.0,33.0,5.0,2939.26,4233.13
480.0,68.0,31.0,26.0,6.0,2342.9,3528.05
480.0,72.0,26.0,34.0,7.0,2376.33,3848.86
480.0,87.0,33.0,39.0,5.0,2677.94,4181.88
480.0,80.0,28.0,38.0,9.0,2668.35,4277.12
480.0,78.0,28.0,33.0,13.0,2806.87,4389.42
480.0,66.0,23.0,29.0,7.0,2212.18,3573.7
480.0,73.0,19.0,41.0,11.0,2415.35,4232.61
480.0,84.0,29.0,39.0,10.0,2750.2,4420.25
480.0,82.0,33.0,37.0,9.0,2809.9,4438.5
480.0,71.0,26.0,36.0,6.0,2270.07,3831.99
480.0,82.0,34.0,34.0,10.0,2913.94,4453.36
480.0,79.0,30.0,38.0,4.0,2378.13,3921.77
480.0,76.0,28.0,30.0,12.0,2777.47,4153.58
480.0,76.0,24.0,28.0,9.0,2308.76,3647.27
480.0,65.0,23.0,25.0,5.0,1923.2,2968.05
480.0,69.0,22.0,30.0,4.0,1845.1,3140.55
480.0,59.0,23.0,23.0,7.0,1976.51,3074.59
480.0,76.0,25.0,28.0,4.0,1991.21,3110.65
480.0,72.0,36.0,21.0,4.0,2368.79,3254.18
480.0,73.0,26.0,22.0,6.0,2053.1,3024.98
480.0,72.0,25.0,29.0,4.0,2083.26,3256.18
480.0,74.0,30.0,20.0,8.0,2444.25,3237.17
480.0,74.0,24.0,30.0,8.0,2271.87,3503.21
480.0,69.0,33.0,28.0,2.0,2264.45,3317.16
480.0,67.0,25.0,28.0,4.0,2018.82,3101.83
480.0,69.0,25.0,26.0,7.0,2119.24,3319.56
480.0,73.0,35.0,17.0,8.0,2525.69,3349.82
480.0,83.0,28.0,32.0,7.0,2335.88,3694.1
480.0,82.0,28.0,28.0,10.0,2532.46,3877.48
480.0,68.0,20.0,31.0,5.0,1902.05,3147.12
480.0,82.0,28.0,23.0,7.0,2378.61,3334.51
480.0,63.0,24.0,21.0,6.0,1931.86,2910.61
480.0,82.0,27.0,25.0,6.0,2149.43,3298.17
480.0,63.0,27.0,22.0,4.0,2039.71,2934.14
480.0,78.0,22.0,32.0,4.0,1931.78,3207.86
480.0,78.0,29.0,27.0,3.0,2127.72,3154.92
480.0,69.0,22.0,27.0,5.0,1853.13,2988.32
480.0,75.0,34.0,21.0,5.0,2335.17,3248.55
480.0,96.0,39.0,25.0,4.0,2598.79,3602.55
480.0,70.0,31.0,17.0,5.0,2106.14,2915.69
480.0,74.0,24.0,27.0,9.0,2278.25,3491.89
480.0,77.0,38.0,22.0,4.0,2499.86,3385.04
480.0,84.0,33.0,21.0,9.0,2526.64,3499.5
480.0,70.0,27.0,28.0,6.0,2258.75,3399.55
480.0,88.0,25.0,31.0,5.0,2128.6,3389.25
480.0,74.0,29.0,19.0,7.0,2198.52,3139.16
480.0,78.0,32.0,23.0,5.0,2273.07,3256.76
480.0,63.0,31.0,19.0,6.0,2274.54,3062.28
480.0,74.0,33.0,20.0,6.0,2344.46,3216.43
480.0,90.0,22.0,30.0,10.0,2279.99,3610.22
480.0,89.0,27.0,24.0,6.0,2135.0,3230.22
480.0,66.0,28.0,27.0,3.0,2074.13,3140.06
480.0,67.0,25.0,26.0,3.0,1842.09,2960.65
480.0,83.0,27.0,30.0,5.0,2244.11,3385.42
480.0,82.0,25.0,24.0,7.0,2093.31,3204.05
480.0,79.0,26.0,22.0,12.0,2454.69,3553.64
480.0,77.0,24.0,24.0,7.0,2083.3,3140.43
480.0,66.0,27.0,22.0,10.0,2389.24,3422.28
480.0,79.0,27.0,33.0,5.0,2226.11,3531.28
480.0,77.0,25.0,22.0,7.0,2022.28,3125.34
480.0,84.0,24.0,35.0,9.0,2512.59,3899.53
480.0,77.0,27.0,26.0,5.0,2111.0,3233.77
480.0,79.0,32.0,23.0,5.0,2329.02,3218.76
480.0,74.0,22.0,26.0,5.0,1869.38,2980.34
480.0,87.0,37.0,15.0,9.0,2627.62,3438.57
480.0,80.0,27.0,26.0,7.0,2195.51,3368.13
480.0,80.0,33.0,24.0,3.0,2233.79,3106.66
480.0,75.0,32.0,26.0,2.0,2162.98,3141.13
480.0,79.0,23.0,28.0,7.0,2010.03,3308.03
480.0,77.0,31.0,25.0,6.0,2408.04,3397.37
480.0,81.0,34.0,20.0,4.0,2329.14,3118.73
480.0,76.0,32.0,23.0,3.0,2139.72,3141.07
480.0,71.0,30.0,23.0,6.0,2295.53,3274.6
480.0,78.0,27.0,26.0,3.0,1983.99,3009.85
480.0,85.0,27.0,25.0,4.0,2038.22,3052.93
480.0,86.0,24.0,28.0,9.0,2316.49,3542.52
480.0,86.0,22.0,28.0,11.0,2345.1,3623.62
480.0,69.0,26.0,26.0,7.0,2137.52,3360.27
480.0,84.0,34.0,14.0,5.0,2255.28,2851.17
480.0,80.0,24.0,25.0,7.0,2029.83,3203.47
480.0,74.0,35.0,18.0,3.0,2201.46,2966.72
480.0,69.0,22.0,34.0,2.0,1864.77,3211.37
480.0,79.0,23.0,30.0,3.0,1846.17,3051.25
480.0,72.0,23.0,28.0,4.0,1840.95,3056.81
480.0,72.0,31.0,23.0,6.0,2369.07,3285.53
480.0,89.0,30.0,22.0,6.0,2242.58,3203.3
480.0,80.0,25.0,30.0,6.0,2141.12,3405.32
480.0,81.0,30.0,28.0,7.0,2391.88,3599.5
480.0,80.0,26.0,32.0,5.0,2188.45,3475.01
480.0,68.0,31.0,24.0,4.0,2182.24,3147.7
480.0,79.0,21.0,34.0,6.0,2057.92,3448.36
480.0,64.0,25.0,23.0,7.0,2086.47,3139.8
480.0,79.0,27.0,28.0,5.0,2150.22,3305.85
480.0,71.0,25.0,31.0,5.0,2096.01,3391.64
480.0,69.0,32.0,23.0,8.0,2513.97,3633.25
480.0,68.0,33.0,20.0,2.0,2078.33,2848.63
480.0,78.0,26.0,27.0,5.0,2092.18,3240.73
480.0,81.0,26.0,28.0,5.0,2142.42,3295.04
480.0,73.0,34.0,16.0,6.0,2343.57,3146.13
480.0,91.0,39.0,31.0,4.0,2695.08,3823.73
480.0,79.0,31.0,17.0,8.0,2355.84,3182.18
480.0,66.0,23.0,28.0,6.0,2013.91,3220.39
480.0,79.0,29.0,24.0,7.0,2331.86,3412.22
480.0,71.0,24.0,24.0,6.0,2026.3,3034.55
480.0,81.0,32.0,26.0,5.0,2338.82,3421.01
480.0,68.0,32.0,25.0,5.0,2309.12,3337.69
480.0,68.0,33.0,21.0,9.0,2580.99,3547.64
480.0,76.0,31.0,24.0,6.0,2280.2,3349.96
480.0,77.0,28.0,32.0,5.0,2316.34,3496.59
480.0,78.0,31.0,23.0,4.0,2201.93,3177.44
480.0,84.0,25.0,28.0,6.0,2080.08,3305.19
480.0,78.0,38.0,18.0,8.0,2630.39,3537.84
480.0,86.0,22.0,26.0,9.0,2188.4,3402.36
480.0,70.0,1.0,48.0,12.0,1656.01,3854.6
480.0,74.0,5.0,56.0,3.0,1484.13,3705.54
480.0,68.0,5.0,51.0,6.0,1555.25,3680.96
480.0,65.0,4.0,44.0,11.0,1672.62,3715.87
480.0,76.0,1.0,48.0,10.0,1510.71,3710.46
480.0,68.0,3.0,53.0,6.0,1458.64,3632.99
480.0,78.0,5.0,46.0,13.0,1827.53,4029.75
480.0,99.0,8.0,53.0,5.0,1666.78,3930.38
480.0,92.0,2.0,46.0,13.0,1734.41,4051.49
480.0,75.0,3.0,50.0,11.0,1737.95,4034.34
480.0,76.0,6.0,50.0,10.0,1868.03,4084.32
480.0,81.0,4.0,49.0,11.0,1766.21,4023.82
480.0,73.0,4.0,53.0,9.0,1673.0,3951.73
480.0,76.0,5.0,43.0,10.0,1646.17,3717.54
480.0,86.0,0.0,54.0,8.0,1454.82,3797.16
480.0,85.0,2.0,58.0,3.0,1318.73,3620.11
480.0,73.0,3.0,52.0,5.0,1393.69,3562.21
480.0,69.0,4.0,52.0,8.0,1693.19,3923.64
480.0,71.0,4.0,50.0,7.0,1518.66,3661.13
480.0,65.0,2.0,50.0,8.0,1479.32,3616.57
480.0,75.0,4.0,52.0,6.0,1502.74,3702.98
480.0,77.0,4.0,55.0,6.0,1544.2,3817.82
480.0,76.0,4.0,47.0,13.0,1815.01,4046.13
480.0,82.0,3.0,53.0,6.0,1455.72,3677.0
480.0,70.0,4.0,53.0,4.0,1381.02,3500.93
480.0,94.0,3.0,55.0,7.0,1546.91,3898.95
480.0,71.0,4.0,50.0,8.0,1596.44,3722.31
480.0,76.0,1.0,52.0,9.0,1526.81,3821.98
480.0,72.0,5.0,52.0,8.0,1674.85,3837.77
480.0,83.0,5.0,46.0,15.0,1991.7,4263.22
480.0,75.0,5.0,51.0,7.0,1602.18,3794.42
480.0,81.0,6.0,54.0,7.0,1696.97,3924.91
480.0,82.0,5.0,49.0,12.0,1836.25,4134.88
480.0,74.0,5.0,53.0,8.0,1660.72,3920.85
480.0,71.0,6.0,45.0,14.0,1923.54,4089.55
480.0,84.0,7.0,47.0,11.0,1868.69,4071.93
480.0,89.0,10.0,52.0,10.0,1987.97,4259.62
480.0,83.0,3.0,57.0,5.0,1499.67,3791.47
480.0,76.0,5.0,43.0,12.0,1729.88,3843.96
480.0,74.0,2.0,56.0,2.0,1235.32,3425.18
480.0,78.0,4.0,54.0,7.0,1581.72,3838.88
480.0,86.0,2.0,54.0,7.0,1514.6,3787.07
480.0,78.0,3.0,57.0,6.0,1560.43,3861.83
480.0,75.0,6.0,51.0,7.0,1613.69,3769.55
480.0,61.0,2.0,46.0,11.0,1605.82,3714.83
480.0,87.0,5.0,54.0,8.0,1686.05,4004.28
480.0,72.0,6.0,45.0,14.0,1948.64,4097.49
480.0,82.0,7.0,56.0,5.0,1640.64,3899.55
480.0,81.0,5.0,53.0,9.0,1742.2,4030.31
480.0,78.0,7.0,53.0,9.0,1820.15,4082.77
480.0,82.0,5.0,56.0,4.0,1495.27,3753.5
480.0,74.0,2.0,49.0,10.0,1603.62,3815.76
480.0,85.0,5.0,53.0,7.0,1654.07,3950.82
480.0,89.0,3.0,52.0,8.0,1609.2,3949.28
480.0,78.0,5.0,52.0,8.0,1671.89,3937.63
480.0,80.0,7.0,55.0,7.0,1738.87,4018.46
480.0,75.0,6.0,53.0,7.0,1696.8,3886.34
480.0,70.0,6.0,46.0,12.0,1813.66,3934.85
480.0,75.0,2.0,53.0,5.0,1363.54,3562.53
480.0,60.0,4.0,46.0,6.0,1412.46,3399.78
480.0,80.0,1.0,57.0,4.0,1327.87,3636.31
480.0,71.0,2.0,48.0,11.0,1611.87,3805.13
480.0,75.0,4.0,48.0,7.0,1497.28,3552.6
480.0,88.0,7.0,51.0,11.0,1900.88,4222.41
480.0,76.0,4.0,53.0,6.0,1500.47,3712.84
480.0,76.0,5.0,51.0,7.0,1634.32,3860.26
480.0,76.0,1.0,55.0,5.0,1339.98,3591.21
480.0,85.0,3.0,57.0,4.0,1415.77,3721.58
480.0,78.0,8.0,59.0,2.0,1584.22,3826.85
480.0,86.0,7.0,53.0,8.0,1758.64,4036.59
480.0,69.0,5.0,48.0,8.0,1579.07,3676.5
480.0,90.0,3.0,53.0,7.0,1571.63,3896.86
480.0,83.0,2.0,52.0,9.0,1563.53,3859.04
480.0,91.0,5.0,50.0,12.0,1869.21,4164.3
480.0,69.0,3.0,50.0,6.0,1428.73,3527.57
480.0,72.0,3.0,54.0,6.0,1467.37,3697.49
480.0,88.0,5.0,55.0,4.0,1476.36,3718.25
480.0,77.0,3.0,50.0,12.0,1740.24,4035.49
480.0,62.0,4.0,47.0,9.0,1569.6,3634.84
480.0,68.0,3.0,57.0,4.0,1416.07,3659.23
480.0,85.0,5.0,48.0,11.0,1768.02,3992.36
480.0,81.0,7.0,54.0,9.0,1874.04,4161.36
