Time_Stamp,Robot1__Grid,MAG1__Emission,MAG1__Grid,ReMAG__Emission,ReMAG__Grid,MAG2__Emission,MAG2__Grid,Robot2__Grid,Robot2_ready__Grid,MAG1_ready__Grid,Robot1_ready__Grid,MAG2_ready__Grid,ReMAG_ready__Grid,Robot1_Idle_to_ShutDown__Grid,Robot1_Restart_to_Idle__Grid,Robot2_Idle_to_ShutDown__Grid,Robot2_Restart_to_Idle__Grid,MAG1_Idle_to_ShutDown__Grid,MAG1_Restart_to_Idle__Grid,MAG2_Idle_to_ShutDown__Grid,MAG2_Restart_to_Idle__Grid,ReMAG_Idle_to_ShutDown__Grid,ReMAG_Restart_to_Idle__Grid
480.0,53.32,2259.54,1807.63,238.29,217.87,341.62,925.23,282.68,4.59,0.42,0.08,18.08,0.0,5.99,3.2,5.08,1.5,2.84,8.0,59.13,58.5,35.99,16.0
480.0,64.28,2073.62,1658.9,399.81,365.54,433.27,1173.43,272.23,5.03,0.63,0.85,26.54,3.07,6.65,4.0,10.17,2.25,4.26,12.0,36.13,32.5,35.99,16.0
480.0,86.92,2197.1,1757.68,323.81,296.06,402.37,1089.76,234.15,9.79,0.0,0.79,30.9,0.22,5.99,3.2,10.17,3.0,1.42,4.0,42.16,45.5,41.99,19.2
480.0,87.58,2235.86,1788.69,0.0,0.0,342.56,927.78,261.98,14.0,0.0,0.85,11.02,0.0,7.98,4.8,5.08,1.5,1.42,4.0,54.2,52.0,6.0,0.0
480.0,41.88,1989.59,1591.68,363.27,332.14,367.62,995.64,277.29,16.54,1.13,1.1,21.38,2.79,4.16,2.4,0.59,0.0,9.94,28.0,42.16,45.5,42.59,22.4
480.0,133.9,624.53,499.63,378.2,345.78,1061.18,2874.04,232.63,1.89,5.42,0.81,3.99,12.72,2.47,2.0,7.81,5.25,42.86,36.0,8.91,13.0,81.21,22.4
480.0,102.62,473.66,378.93,161.17,147.36,968.77,2623.74,194.72,3.56,8.2,1.67,12.24,0.0,3.45,2.8,13.39,9.0,36.73,28.0,8.91,13.0,58.0,12.8
480.0,181.73,671.2,536.96,363.83,332.64,999.55,2707.11,140.98,1.3,2.95,0.47,7.42,4.38,0.49,0.4,12.27,8.25,32.14,24.0,8.91,13.0,58.0,12.8
480.0,167.08,367.65,294.12,443.81,405.77,1089.44,2950.56,200.59,5.63,0.78,1.64,1.29,17.11,0.99,0.8,7.81,4.5,22.96,20.0,8.91,13.0,58.2,16.0
480.0,143.6,624.63,499.71,387.66,354.44,1065.85,2886.67,218.73,2.25,2.9,0.61,2.95,17.28,2.96,2.4,9.33,6.0,41.33,32.0,8.91,13.0,69.61,19.2
480.0,111.61,2258.99,1807.19,81.67,74.67,287.58,778.86,267.97,15.36,3.91,2.47,3.82,0.0,4.26,2.4,2.62,0.75,3.39,4.0,60.78,39.0,0.05,6.4
480.0,83.78,2249.15,1799.32,184.97,169.12,271.78,736.07,278.15,9.25,0.0,0.5,21.45,0.0,7.1,3.6,5.24,1.5,3.39,4.0,53.06,39.0,0.07,12.8
480.0,91.61,2197.1,1757.68,241.26,220.58,265.73,719.68,227.88,12.46,0.0,1.87,11.33,0.0,7.81,4.4,13.02,3.0,3.39,4.0,78.15,52.0,0.12,19.2
480.0,93.26,2257.97,1806.37,80.68,73.76,268.18,726.33,225.75,17.38,1.71,0.84,17.79,0.0,7.81,4.4,6.73,1.5,3.39,4.0,60.78,45.5,0.05,6.4
480.0,75.85,2270.88,1816.7,237.44,217.09,276.87,749.85,269.48,18.1,3.73,0.87,16.95,0.0,7.1,4.0,0.44,0.0,3.39,4.0,69.47,52.0,0.1,16.0
480.0,160.92,2208.0,1766.4,319.66,292.26,571.62,1548.13,205.42,14.68,6.97,1.68,37.86,6.23,3.29,1.2,7.16,3.0,3.98,4.0,39.44,32.5,41.21,12.8
480.0,117.21,1881.04,1504.83,282.34,258.14,540.0,1462.5,216.64,9.69,5.29,1.55,32.19,2.4,6.59,2.4,11.78,5.25,15.93,16.0,55.25,45.5,52.98,16.0
480.0,181.73,2050.54,1640.43,321.15,293.62,563.56,1526.3,148.94,4.33,2.9,0.47,45.46,14.5,1.1,0.4,16.83,7.5,7.96,8.0,44.4,32.5,70.81,19.2
480.0,143.56,1933.24,1546.59,282.15,257.96,682.83,1849.33,223.79,15.9,7.06,3.15,42.77,15.32,4.39,1.6,7.16,3.0,11.95,12.0,35.18,26.0,55.51,16.0
480.0,153.76,1421.25,1137.0,402.11,367.64,732.19,1983.0,152.32,8.27,20.74,4.26,27.42,13.9,1.1,0.4,13.46,5.25,13.19,12.0,23.66,19.5,70.81,19.2
480.0,122.56,143.05,114.44,481.58,440.3,1104.61,2991.66,219.97,2.84,0.0,3.59,1.83,25.58,4.26,1.6,11.07,8.25,16.07,12.0,5.54,6.5,61.22,16.0
480.0,117.54,189.27,151.41,322.67,295.02,1058.26,2866.13,185.65,5.56,0.0,4.43,4.0,8.97,5.33,2.0,12.63,9.0,20.08,16.0,5.54,6.5,49.69,12.8
480.0,156.05,47.56,38.05,602.17,550.55,1074.03,2908.84,180.48,4.91,0.0,5.6,1.18,13.6,1.07,0.4,8.94,6.75,8.03,4.0,5.54,6.5,69.78,19.2
480.0,136.59,142.45,113.96,238.94,218.46,1081.23,2928.33,218.98,4.44,0.0,3.06,13.27,0.0,5.33,2.0,7.77,6.0,16.07,12.0,0.0,0.0,81.41,19.2
480.0,145.28,96.87,77.5,318.96,291.62,1088.84,2948.95,182.92,6.76,0.0,7.2,5.81,9.92,1.07,0.4,10.69,8.25,12.05,8.0,5.54,6.5,58.15,12.8
480.0,116.46,2258.99,1807.19,88.58,80.99,323.36,875.78,246.88,19.66,3.91,2.82,9.87,0.0,5.15,2.4,2.57,0.75,3.84,4.0,46.33,45.5,17.36,9.6
480.0,71.89,1908.93,1527.14,200.47,183.29,420.04,1137.61,235.69,14.27,2.51,1.98,11.8,0.0,6.01,2.8,7.72,2.25,15.36,16.0,40.54,45.5,23.14,9.6
480.0,117.79,2197.1,1757.68,283.22,258.95,384.29,1040.78,209.34,11.76,0.0,2.5,16.25,4.79,6.62,2.8,10.95,3.0,3.84,4.0,46.33,52.0,28.93,12.8
480.0,109.2,2079.57,1663.66,202.36,185.02,413.85,1120.83,202.13,14.89,4.07,2.2,33.23,2.37,8.59,4.0,10.29,3.0,7.68,8.0,46.33,45.5,28.93,12.8
480.0,90.95,2166.4,1733.12,79.0,72.23,356.74,966.18,231.74,18.17,3.73,2.86,15.14,0.0,7.73,3.2,5.15,1.5,7.68,8.0,46.33,52.0,17.36,6.4
480.0,30.49,2326.61,1861.29,161.23,147.41,89.63,242.76,320.09,7.98,4.4,0.0,0.0,0.0,1.0,2.8,0.0,0.0,0.0,0.0,51.97,32.5,10.04,12.8
480.0,30.08,2249.15,1799.32,118.48,108.33,55.29,149.74,272.48,14.02,0.0,0.0,0.0,0.0,1.12,3.2,2.6,0.75,5.26,4.0,34.65,19.5,6.02,9.6
480.0,37.39,2197.1,1757.68,201.31,184.06,157.2,425.74,314.71,3.99,0.0,0.08,13.4,0.22,1.24,3.6,2.6,0.75,5.26,4.0,60.63,45.5,8.03,9.6
480.0,45.88,2337.06,1869.64,162.6,148.67,143.86,389.61,305.46,10.91,3.78,0.2,20.85,0.0,1.17,3.6,0.0,0.0,0.0,0.0,34.65,19.5,8.03,9.6
480.0,45.21,2300.2,1840.16,80.59,73.68,162.79,440.89,328.61,6.28,5.99,0.0,20.07,0.0,1.49,4.4,0.35,0.0,0.0,0.0,43.31,26.0,6.02,6.4
480.0,138.58,2142.58,1714.06,161.12,147.31,344.17,932.13,198.84,0.74,1.81,1.66,9.7,0.0,3.85,2.4,8.92,8.25,9.17,16.0,59.36,58.5,11.95,12.8
480.0,83.48,1705.6,1364.48,202.52,185.16,455.39,1233.35,194.73,3.36,1.1,0.45,20.94,0.0,6.42,3.6,9.73,9.0,18.35,28.0,47.48,52.0,14.34,16.0
480.0,143.96,2177.06,1741.65,243.09,222.25,434.71,1177.33,174.88,2.61,1.2,1.68,24.1,0.0,2.81,1.6,9.35,8.25,2.29,4.0,55.41,58.5,9.56,9.6
480.0,115.42,1950.45,1560.36,159.6,145.92,517.91,1402.67,212.02,5.49,11.56,1.88,31.42,0.0,5.13,3.2,6.49,6.0,4.59,8.0,37.86,39.0,9.56,9.6
480.0,125.43,2214.71,1771.77,119.92,109.64,431.07,1167.49,192.98,2.36,2.01,1.24,41.65,0.0,4.88,2.8,11.36,10.5,2.29,4.0,41.62,45.5,9.56,10.11
480.0,137.04,906.14,724.92,359.01,328.24,1010.82,2737.63,205.04,0.02,11.39,5.99,6.33,2.76,2.31,0.8,0.55,11.25,35.69,28.0,11.72,19.5,45.14,22.4
480.0,109.28,1127.87,902.29,343.38,313.95,836.25,2264.85,209.76,0.0,9.88,1.33,23.38,7.93,8.07,2.8,0.66,12.75,41.19,32.0,19.54,32.5,45.14,22.4
480.0,178.15,1047.43,837.94,606.36,554.39,914.61,2477.07,140.02,0.0,13.48,1.18,23.35,3.65,1.15,0.4,0.66,12.75,34.06,24.0,7.82,13.0,58.04,25.6
480.0,153.07,1158.53,926.83,358.89,328.12,935.9,2534.73,189.37,0.0,22.63,1.4,12.88,3.7,4.61,1.6,0.77,15.0,34.06,28.0,15.63,26.0,38.7,16.0
480.0,113.15,795.9,636.72,440.33,402.59,886.29,2400.38,178.36,0.0,19.6,7.1,20.96,4.37,6.55,2.0,0.63,12.75,29.19,24.0,17.02,26.0,45.14,19.2
480.0,188.73,2260.34,1808.27,81.13,74.17,125.23,339.17,43.71,0.07,2.56,0.65,0.58,0.0,0.0,0.0,5.73,6.0,3.26,4.0,10.59,39.0,27.35,6.4
480.0,182.7,2200.25,1760.2,241.83,221.1,180.03,487.58,54.23,0.97,2.03,0.0,0.77,0.0,1.42,0.4,5.73,6.0,3.26,4.0,15.12,58.5,54.71,16.0
480.0,182.49,2089.31,1671.45,122.17,111.7,108.18,292.99,14.6,0.0,2.77,0.31,0.84,0.0,1.42,0.4,2.55,2.25,3.26,4.0,9.92,39.0,36.47,12.8
480.0,185.25,2217.85,1774.28,41.11,37.59,125.28,339.29,39.21,1.11,7.26,1.35,0.83,1.15,0.0,0.0,4.34,4.5,3.26,4.0,10.59,39.0,10.27,3.2
480.0,183.2,2289.88,1831.9,161.02,147.22,93.06,252.05,47.03,0.0,1.69,1.76,0.0,7.11,0.0,0.0,5.73,6.75,3.26,4.0,9.07,39.0,34.48,9.6
480.0,175.92,2259.73,1807.78,121.5,111.09,253.38,686.23,115.76,3.91,0.14,0.0,1.33,0.0,1.08,2.0,20.62,8.25,5.36,4.0,21.63,71.5,24.55,9.6
480.0,172.37,2103.5,1682.8,122.91,112.38,271.44,735.16,99.66,3.19,2.87,0.0,2.88,0.0,0.43,0.8,22.5,9.0,10.71,8.0,18.02,58.5,24.55,9.6
480.0,182.29,1944.0,1555.2,326.8,298.79,322.7,873.98,81.06,6.74,14.28,0.0,2.54,3.85,0.43,0.8,11.25,4.5,5.36,4.0,23.43,78.0,31.91,16.0
480.0,178.26,2286.53,1829.22,162.61,148.67,233.88,633.43,113.28,6.92,0.0,0.0,3.51,0.0,0.43,0.8,17.58,6.75,5.36,4.0,16.22,52.0,24.55,9.6
480.0,182.62,2232.99,1786.39,200.03,182.89,269.17,729.0,104.23,10.56,3.87,0.0,1.81,0.0,0.22,0.4,14.74,5.25,5.36,4.0,20.98,71.5,30.69,12.8
480.0,187.04,2262.15,1809.72,160.34,146.6,359.22,972.9,171.44,11.78,0.0,0.09,2.73,0.0,0.72,0.4,11.5,3.75,4.01,4.0,38.51,78.0,28.95,6.4
480.0,133.43,2081.9,1665.52,241.22,220.54,465.64,1261.11,185.21,8.97,3.29,2.5,5.84,7.21,3.66,2.0,15.33,5.25,8.03,8.0,44.49,84.5,48.25,12.8
480.0,162.32,2088.14,1670.51,240.72,220.09,404.35,1095.1,126.66,10.58,2.84,0.81,5.57,4.57,2.17,0.8,16.08,6.0,4.01,4.0,41.32,84.5,38.6,9.6
480.0,156.0,2172.47,1737.98,241.28,220.6,358.55,971.07,138.2,7.56,0.0,1.3,1.39,4.72,2.89,1.6,15.33,6.0,8.03,8.0,47.67,91.0,48.25,12.8
480.0,167.97,1996.68,1597.35,242.16,221.4,453.32,1227.75,133.24,6.13,19.63,0.55,2.92,4.75,1.44,0.8,15.33,6.0,4.01,4.0,38.14,71.5,57.9,16.0
480.0,49.76,0.0,0.0,200.71,183.51,1115.57,3021.34,282.38,3.8,0.0,1.02,6.83,0.0,6.55,2.8,7.07,4.5,2.61,0.0,0.0,0.0,13.88,12.8
480.0,26.53,45.47,36.38,481.92,440.62,1053.28,2852.65,286.91,4.68,0.0,0.61,4.93,5.92,5.73,2.4,5.05,3.75,5.21,4.0,8.3,6.5,24.98,25.6
480.0,45.54,0.0,0.0,398.05,363.93,1074.03,2908.84,313.5,0.25,0.0,0.0,1.18,0.0,7.37,3.2,3.03,2.25,2.61,0.0,8.3,6.5,19.43,22.4
480.0,30.79,48.26,38.61,320.84,293.34,1116.99,3025.17,327.05,2.29,0.0,0.55,6.56,0.0,5.73,2.4,2.02,1.5,5.21,4.0,0.0,0.0,24.98,25.6
480.0,28.17,47.13,37.7,239.75,219.2,1080.62,2926.67,335.56,1.42,0.0,0.0,13.38,0.0,6.55,3.2,2.02,1.5,5.21,4.0,0.0,0.0,19.43,19.2
480.0,166.2,1527.75,1222.2,200.11,182.96,551.07,1492.47,102.48,16.06,1.23,3.56,7.29,0.0,1.36,0.4,11.86,3.0,11.35,32.0,31.13,84.5,17.61,16.0
480.0,118.84,1373.37,1098.69,201.71,184.42,554.88,1502.81,146.14,22.77,2.29,4.35,12.17,0.19,4.09,1.2,14.95,3.75,14.19,36.0,26.34,71.5,14.68,12.8
480.0,180.99,1421.11,1136.89,400.89,366.53,724.23,1961.45,114.0,17.06,1.79,0.62,8.75,6.03,1.36,0.4,14.83,3.75,12.77,36.0,19.16,45.5,14.68,16.0
480.0,174.07,2089.43,1671.54,119.97,109.69,559.13,1514.3,184.14,13.18,0.19,1.34,10.24,1.53,1.36,0.4,11.86,3.0,1.42,4.0,35.92,97.5,8.81,8.53
480.0,124.18,1382.93,1106.34,400.91,366.55,672.22,1820.6,184.07,15.21,1.98,4.55,10.3,0.0,5.45,1.6,11.86,3.0,15.61,44.0,26.34,71.5,32.29,32.0
480.0,184.5,2324.11,1859.29,120.08,109.79,72.54,196.47,85.08,0.69,4.55,1.5,0.22,0.0,0.0,0.0,6.29,7.5,0.0,0.0,16.7,19.5,47.82,9.6
480.0,182.53,2184.9,1747.92,160.39,146.64,107.03,289.86,92.18,0.84,2.95,0.03,3.14,0.0,1.31,0.4,8.18,9.0,5.27,4.0,20.88,26.0,47.82,9.6
480.0,182.49,2123.85,1699.08,160.98,147.18,108.57,294.04,37.61,0.04,0.7,0.31,2.31,0.0,1.31,0.4,4.4,5.25,5.27,4.0,25.05,32.5,35.87,6.4
480.0,185.05,2337.06,1869.64,160.4,146.65,180.82,489.73,102.21,0.88,3.78,0.0,0.85,5.45,1.31,0.4,9.44,10.5,0.0,0.0,37.65,58.5,35.87,6.4
480.0,185.45,2285.17,1828.13,39.59,36.19,52.75,142.86,77.67,0.0,6.89,1.31,0.0,0.0,0.0,0.0,7.55,9.0,0.0,0.0,12.53,19.5,23.91,3.2
480.0,188.73,2169.15,1735.32,160.32,146.58,126.98,343.9,24.96,1.76,8.39,0.65,0.42,0.0,0.0,0.0,7.32,2.25,3.37,4.0,11.99,39.0,37.11,12.8
480.0,182.7,2234.11,1787.29,79.34,72.54,55.27,149.69,34.31,2.59,0.0,0.0,0.0,0.0,0.8,0.4,9.14,3.0,3.37,4.0,6.85,19.5,22.27,6.4
480.0,182.49,2092.55,1674.04,79.69,72.86,76.15,206.25,14.7,0.0,2.58,0.31,0.0,0.0,0.8,0.4,7.32,2.25,3.37,4.0,8.56,32.5,22.27,6.4
480.0,184.93,2236.11,1788.89,161.01,147.21,149.58,405.11,39.56,3.57,9.83,0.12,0.8,4.68,0.8,0.4,10.97,3.75,1.37,0.0,13.7,52.0,29.69,9.6
480.0,183.2,2289.88,1831.9,162.03,148.14,88.73,240.32,38.58,0.98,1.69,1.76,1.61,3.81,0.0,0.0,13.78,5.25,3.37,4.0,6.85,19.5,29.69,9.6
480.0,187.51,2296.77,1837.42,203.97,186.49,87.14,236.0,43.71,2.12,1.64,0.0,0.39,0.0,0.03,0.4,13.93,4.5,1.96,4.0,6.12,26.0,12.38,16.0
480.0,182.53,2230.91,1784.73,162.06,148.17,35.2,95.32,77.94,5.31,0.19,0.03,0.0,0.0,0.03,0.4,17.91,6.0,1.96,4.0,3.67,13.0,10.32,12.8
480.0,182.29,2232.55,1786.04,120.32,110.01,73.11,198.01,51.95,2.56,1.09,0.0,0.0,0.0,0.07,0.8,13.93,4.5,1.96,4.0,6.12,26.0,8.25,9.6
480.0,185.05,2337.06,1869.64,196.62,179.77,29.7,80.44,88.68,8.69,0.26,0.0,0.0,0.0,0.03,0.4,13.93,5.25,1.96,4.0,2.45,13.0,8.25,12.8
480.0,186.42,2289.88,1831.9,40.71,37.22,89.74,243.04,77.88,5.27,1.54,0.0,0.71,0.0,0.07,0.8,15.92,5.25,1.96,4.0,6.12,26.0,4.13,3.2
480.0,11.33,866.87,693.5,362.01,330.98,1008.01,2730.02,352.39,0.22,1.91,0.0,27.0,21.47,2.5,0.8,1.15,0.75,30.59,40.0,0.0,0.0,73.34,19.2
480.0,11.39,683.72,546.98,416.66,380.95,883.63,2393.16,301.37,5.87,1.13,0.57,27.72,19.77,2.5,0.8,2.3,1.5,24.47,32.0,14.93,8.86,66.3,19.2
480.0,30.7,936.79,749.43,558.0,510.17,904.18,2448.82,305.75,0.61,15.66,0.0,33.03,36.24,5.83,2.4,3.45,2.25,24.47,32.0,7.46,6.5,72.42,19.2
480.0,11.36,618.71,494.97,241.15,220.48,1057.04,2862.82,353.46,1.31,1.86,0.02,17.8,4.39,2.51,1.2,0.0,0.0,24.47,28.0,0.0,0.0,44.2,9.6
480.0,15.6,592.69,474.15,320.75,293.25,970.51,2628.46,314.23,4.35,5.93,0.0,34.03,14.88,3.33,1.2,3.45,2.25,24.47,32.0,0.0,0.0,66.3,16.0
480.0,179.24,1753.91,1403.13,318.32,291.04,489.08,1324.6,92.43,5.74,7.56,2.55,40.39,3.54,0.0,0.0,13.31,6.0,19.73,20.0,50.84,45.5,65.95,19.2
480.0,135.07,1795.07,1436.06,168.94,154.46,509.24,1379.19,153.2,6.91,7.53,2.45,34.76,5.29,5.55,1.6,17.09,8.25,15.79,16.0,34.99,32.5,37.68,12.8
480.0,182.49,1414.14,1131.31,200.08,182.93,593.69,1607.91,77.01,0.82,11.39,0.31,42.35,0.0,1.39,0.4,16.27,7.5,21.79,20.0,35.68,32.5,56.52,16.0
480.0,175.32,1681.53,1345.23,202.89,185.5,559.02,1514.0,106.6,4.6,13.91,0.0,44.29,8.56,2.78,0.8,11.83,5.25,15.79,16.0,37.86,32.5,37.68,9.6
480.0,178.36,1509.34,1207.47,361.18,330.22,664.69,1800.21,118.18,6.27,15.16,0.58,34.72,0.0,1.39,0.4,17.75,9.0,23.68,24.0,34.99,32.5,75.37,22.4
480.0,188.53,720.9,576.72,240.55,219.93,734.17,1988.39,37.03,0.61,13.81,0.0,0.0,1.86,0.37,0.4,2.81,3.75,41.73,24.0,2.55,175.5,51.12,12.8
480.0,182.7,381.95,305.56,201.35,184.09,837.07,2267.07,34.13,0.0,9.81,0.0,0.01,7.53,0.37,0.4,3.93,4.5,29.81,16.0,2.65,182.0,51.12,12.8
480.0,182.49,794.68,635.74,359.36,328.55,610.49,1653.42,18.91,0.0,13.95,0.31,0.0,0.0,0.37,0.4,2.25,2.25,29.81,20.0,3.22,214.5,81.8,22.4
480.0,185.05,896.68,717.34,222.61,203.53,701.22,1899.14,49.37,0.39,35.04,0.0,0.0,7.38,0.37,0.4,5.05,6.0,29.81,16.0,2.36,162.5,51.12,16.0
480.0,181.73,287.69,230.15,390.67,357.18,893.34,2419.47,44.07,0.08,8.14,0.0,0.0,4.61,1.1,1.2,5.05,6.0,29.81,16.0,2.84,195.0,51.12,16.0
480.0,188.53,424.9,339.92,282.18,258.0,766.96,2077.18,14.2,0.0,0.0,0.0,21.31,0.0,0.08,0.4,4.79,2.25,15.84,28.0,33.23,52.0,50.6,22.4
480.0,182.7,283.1,226.48,202.52,185.16,792.86,2147.34,14.6,0.0,0.0,0.0,26.47,0.0,0.08,0.4,4.79,2.25,13.86,24.0,24.93,39.0,37.95,16.95
480.0,182.29,330.07,264.06,284.19,259.83,751.32,2034.82,9.59,0.77,0.0,0.0,28.25,0.0,0.16,0.8,2.4,0.75,13.86,24.0,24.93,39.0,50.6,22.4
480.0,185.54,331.36,265.09,230.75,210.98,845.05,2288.68,30.5,0.64,0.0,0.0,26.12,5.74,0.08,0.4,7.19,3.75,13.86,24.0,20.77,32.5,31.63,16.0
480.0,183.37,334.07,267.25,162.98,149.01,782.51,2119.29,18.63,0.0,0.0,0.0,32.67,0.0,0.23,1.2,4.79,3.0,13.86,24.0,20.77,32.5,25.3,9.6
480.0,0.0,1666.43,1333.15,199.93,182.79,569.05,1541.17,331.23,0.0,19.95,0.0,12.46,4.25,1.51,0.0,0.82,4.5,16.89,12.0,29.97,65.0,53.8,12.8
480.0,3.83,1377.36,1101.89,242.52,221.73,590.03,1598.01,306.1,0.0,37.47,0.0,14.93,8.42,3.02,0.4,1.1,6.0,16.89,12.0,35.96,71.5,39.15,9.6
480.0,0.0,1666.98,1333.59,322.07,294.47,608.1,1646.94,339.54,0.0,20.9,0.0,20.87,21.52,1.51,0.0,0.27,1.5,12.08,8.0,29.97,65.0,60.28,16.0
480.0,0.0,1593.91,1275.12,120.61,110.27,678.63,1837.94,353.09,0.0,28.41,0.0,20.78,0.0,1.51,0.0,0.27,1.5,16.89,12.0,26.97,58.5,32.28,6.4
480.0,0.0,1194.78,955.82,365.76,334.41,793.91,2150.18,343.47,0.0,42.1,0.0,38.15,6.38,1.51,0.0,0.41,2.25,17.51,12.0,11.99,26.0,64.56,16.0
480.0,158.71,95.66,76.53,320.17,292.73,1063.26,2879.68,137.18,6.9,0.0,1.47,1.52,6.68,3.25,1.2,15.08,6.0,9.68,4.0,4.14,19.5,35.62,16.0
480.0,121.36,381.25,305.0,281.91,257.74,967.07,2619.15,150.58,11.32,0.0,1.89,3.88,3.77,6.51,2.4,15.08,5.25,38.71,28.0,10.19,45.5,29.69,16.0
480.0,181.13,187.77,150.22,360.58,329.67,1057.33,2863.59,103.06,4.18,3.83,0.59,1.78,4.12,1.08,0.4,18.85,7.5,19.35,12.0,2.76,13.0,41.56,19.2
480.0,164.91,139.79,111.83,287.16,262.54,1084.73,2937.8,141.55,10.41,0.0,3.17,7.34,5.35,1.08,0.4,13.19,5.25,19.35,12.0,1.38,6.5,23.75,12.8
480.0,159.7,95.45,76.36,400.83,366.48,1088.84,2948.95,155.89,11.92,0.0,4.31,0.0,0.0,1.83,0.4,15.08,5.25,14.51,8.0,4.14,19.5,53.44,25.6
480.0,11.55,755.33,604.26,504.06,460.86,1003.79,2718.61,341.05,3.79,1.84,0.0,3.85,19.97,5.35,1.2,0.0,0.0,16.24,44.0,10.01,32.5,57.8,19.2
480.0,11.14,615.98,492.79,483.08,441.67,998.41,2704.04,324.48,1.9,0.67,0.0,1.67,8.32,4.01,0.8,2.5,1.5,14.76,36.0,10.01,32.5,67.43,22.4
480.0,22.84,916.85,733.48,639.7,584.87,872.24,2362.31,316.73,3.3,1.56,2.84,4.49,32.36,4.72,1.2,2.5,1.5,14.76,40.0,18.02,58.5,67.43,22.4
480.0,15.46,816.97,653.58,442.69,404.75,1027.39,2782.51,353.46,1.31,5.64,0.96,5.18,17.92,5.35,1.2,0.0,0.0,11.81,32.0,10.01,32.5,75.26,22.4
480.0,7.77,618.68,494.94,443.45,405.44,1018.25,2757.76,339.05,2.61,1.01,0.0,4.18,2.64,4.01,0.8,1.25,0.75,11.94,32.0,8.01,26.0,96.33,30.18
480.0,180.16,948.88,759.1,360.58,329.67,996.35,2698.45,145.13,1.21,9.22,0.64,22.13,2.26,0.97,0.8,10.08,9.75,39.7,36.0,5.33,6.5,107.02,22.4
480.0,173.76,1186.82,949.45,320.5,293.03,864.08,2340.22,137.07,2.13,6.32,0.0,20.61,11.84,0.97,0.8,9.31,8.25,30.69,24.0,16.0,19.5,80.26,16.0
480.0,182.49,972.24,777.79,281.11,257.01,820.18,2221.33,96.55,1.4,12.66,0.31,42.24,25.35,0.49,0.4,9.31,9.0,26.3,24.0,10.66,13.0,53.51,9.6
480.0,167.07,565.61,452.49,279.36,255.42,952.23,2578.96,130.99,4.69,11.73,1.08,27.77,9.38,1.46,1.2,10.01,9.0,21.92,16.0,5.33,6.5,80.26,16.0
480.0,178.47,951.5,761.2,403.85,369.23,948.66,2569.28,131.66,2.13,22.15,0.01,24.25,11.4,0.97,0.8,13.96,12.75,26.3,20.0,10.66,13.0,89.46,19.2
480.0,76.49,1332.38,1065.91,352.13,321.95,758.34,2053.84,247.14,0.0,2.72,0.78,25.64,31.36,5.25,4.0,4.07,7.5,14.55,40.0,28.15,32.5,54.09,16.0
480.0,60.97,1131.12,904.89,379.49,346.97,779.83,2112.05,265.71,0.29,2.38,0.0,34.2,1.97,4.67,3.6,4.07,8.25,16.01,40.0,21.77,26.0,64.91,19.2
480.0,95.31,1567.06,1253.65,481.56,440.29,821.93,2226.07,266.31,0.49,0.0,1.02,19.68,28.33,5.71,4.0,3.7,7.5,11.64,32.0,21.77,26.0,64.91,16.0
480.0,121.79,1471.99,1177.59,357.34,326.71,961.31,2603.54,289.94,0.36,2.66,1.63,30.06,12.16,5.19,4.0,4.44,9.0,11.64,32.0,5.44,6.5,32.45,9.6
480.0,90.16,940.13,752.1,238.8,218.33,885.54,2398.34,224.62,0.3,1.97,1.32,24.0,4.16,5.19,4.0,7.02,13.5,16.01,44.0,19.28,19.5,64.91,16.0
480.0,148.62,1681.2,1344.96,524.09,479.16,750.83,2033.5,199.66,13.95,0.54,2.73,1.43,17.35,3.85,1.2,11.5,3.0,5.08,40.0,9.62,91.0,57.67,16.0
480.0,116.87,1455.38,1164.3,322.27,294.65,621.35,1682.81,179.72,17.89,0.9,3.02,0.94,16.82,7.71,2.4,11.76,3.0,9.15,72.0,7.7,78.0,60.5,16.0
480.0,168.3,1801.99,1441.59,272.03,248.71,794.51,2151.79,189.71,13.7,0.0,3.15,0.12,9.58,1.28,0.4,11.5,2.25,5.59,40.0,6.41,65.0,56.18,16.0
480.0,144.16,1372.37,1097.9,362.05,331.02,703.7,1905.86,151.35,19.08,0.3,3.64,1.71,25.64,3.85,0.8,11.5,3.0,6.1,48.0,10.26,97.5,67.41,16.0
480.0,137.35,1204.6,963.68,319.21,291.85,873.61,2366.04,191.44,22.01,0.0,3.39,0.01,3.12,5.25,1.6,8.63,2.25,5.08,40.0,7.7,78.0,89.88,22.4
480.0,140.9,2076.98,1661.58,480.84,439.62,753.42,2040.52,250.64,12.18,0.0,3.71,44.19,42.33,3.04,1.2,4.56,1.5,3.35,32.0,25.97,19.5,72.19,16.0
480.0,94.61,1516.02,1212.81,332.01,303.55,632.46,1712.91,221.89,10.94,0.0,0.31,39.37,20.7,8.11,3.2,11.41,3.75,5.03,48.0,25.97,19.5,70.89,16.0
480.0,145.08,1835.79,1468.64,442.24,404.33,739.75,2003.48,214.89,14.94,0.29,3.29,52.44,15.05,4.05,1.6,9.12,3.0,3.77,36.0,20.51,13.0,99.25,19.2
480.0,99.59,1364.36,1091.49,439.77,402.07,729.67,1976.19,214.65,9.48,0.08,2.94,42.67,25.65,6.08,2.4,13.69,3.75,5.87,52.0,25.97,19.5,73.84,16.0
